consumer_id,n_purchases,total_spend,mean_ticket,median_ticket,ticket_cv,share_retail,share_food,share_hotels_rest,share_travel,share_clothing,share_home,share_phones_web,share_repairs,share_cash_advance,share_services,weekday_concentration,active_months,spend_per_active_month,post_payday_share,n_bills,total_bills,bill_utilities_n,bill_telecom_n,bill_rent_n,bill_mortgage_n,bill_consumer_loan_n,late_fee_n,late_fee_sum,total_income,mean_income_credit,n_income,cur_balance,cur_total_in,cur_total_out,LEAK_cur_n_entries,balance_std_proxy,LEAK_debt_service_n,LEAK_debt_service_sum,LEAK_overdraft_n,LEAK_credit_draw_n,LEAK_credit_draw_sum,LEAK_savings_balance,LEAK_pension_balance,LEAK_debt_balance,LEAK_min_balance_proxy
264,465,15857.58,34.10232258064516,24.56,0.9241761306914442,0.258656112723379,0.2084605595557456,0.17692926663463154,0.017710773018329407,0.06544378145971833,0.061419207722742064,0.057122839676671984,0.062249094754685146,0.06500739709337743,0.02700096736071961,0.0013409860717287225,24,19.375,0.36433617235416754,24.0,2976.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,88638.23000000001,3853.836086956522,23,3012.46,88638.16,89318.95,548,19159.412621560634,13.0,8270.48,0.0,0.0,0.0,62214.89,0.0,0.0,2376.6765358057755
265,435,17242.57,39.63809195402299,25.16,1.787114795115516,0.18885931737554204,0.24513225116673443,0.10982933518611204,0.10629853902289507,0.08055991653216428,0.05965584016767801,0.057993094996859514,0.08529180974761882,0.024165771111847017,0.04221412469254873,0.004150227649015625,24,18.125,0.38986357602143995,71.0,23216.0,0.0,23.0,24.0,24.0,0.0,3.0,13.200000000000001,38874.47,1690.194347826087,23,22.29,38874.39,40471.86,532,778.960844923125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-181.99380830840005
266,429,15899.09,37.06081585081585,25.5,1.002986770116403,0.3068345421027241,0.1810518715222066,0.1285331424628705,0.05791840916681394,0.08312802808211035,0.08419161096641378,0.059758137100928414,0.03544542486393874,0.021978616386220843,0.04116021734577262,0.005133792468849929,24,17.875,0.3746503730716664,48.0,3936.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,42409.21,1843.878695652174,23,1035.78,42409.31,43140.58,523,7300.433353117837,0.0,0.0,0.0,0.0,0.0,0.0,23305.51,0.0,1015.3644398714058
267,245,7064.55,28.834897959183674,22.16,0.8438180222650692,0.2638483696767664,0.2901642709018975,0.18640536198342425,0.019491687368622203,0.04921332568953437,0.05647493470921715,0.022091994536099255,0.03349116362684106,0.035655491149471655,0.04316340035812614,0.0021033529465563916,24,10.208333333333334,0.6826422065099689,46.0,3772.0,23.0,23.0,0.0,0.0,0.0,43.0,383.24,13231.189999999999,575.2691304347826,23,1.43,13231.1,13780.97,375,902.3492860275894,0.0,0.0,0.0,0.0,0.0,2561.13,0.0,0.0,-245.40396470210953
268,460,17740.81,38.56697826086957,26.435000000000002,1.3858848516288726,0.25972207582404644,0.20452053767556277,0.0977204535756823,0.06588707054525696,0.06810624768542137,0.11916761410555665,0.06250278313109717,0.03914026473424833,0.039372497648078084,0.04386045507505013,0.004071438378245751,24,19.166666666666668,0.3875285288552213,48.0,3936.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,73696.81,3204.2091304347823,23,55090.76,73696.86,21676.81,531,15725.424389871723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2340.652579086209
269,407,14069.76,34.56943488943489,23.73,1.2891086726734426,0.22847795555858808,0.21827237991266374,0.1067153952874818,0.08807968295123726,0.09861859761644833,0.04866749681586609,0.0658525802856623,0.05551551696688501,0.025364327465429402,0.064436067139738,0.004704711806872042,24,16.958333333333332,0.40457264374090246,48.0,3936.0,24.0,24.0,0.0,0.0,0.0,3.0,31.68,22404.95,974.1282608695652,23,28.1,22404.87,23310.31,502,1744.3198096722808,0.0,0.0,0.0,0.0,0.0,5272.91,0.0,0.0,15.756384489908328
270,431,16863.68,39.12686774941995,25.43,1.4053801614044457,0.236277016641682,0.20145365661587505,0.12211095087193306,0.1290275906563692,0.10129165164424372,0.04413805290422968,0.039071543103284694,0.041563881667583825,0.056075542230402856,0.028990113664395908,0.0013765980466864391,24,17.958333333333332,0.3592827899960151,48.0,3936.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,88523.55,3848.85,23,71572.69,88523.54,20799.71,502,19999.317733038075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3359.1796280191106
271,445,17139.88,38.51658426966292,27.76,0.9789205686240414,0.34189154183109804,0.23076182563705233,0.10281168829653418,0.0780635570377389,0.04391045911639989,0.045338707155476006,0.04379902309701119,0.031071396065783425,0.04846941752217636,0.03388238424072981,0.0018844253837662084,24,18.541666666666668,0.37479959019549725,48.0,11520.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,43273.93,1881.4752173913043,23,13337.2,43273.99,31739.87,529,4105.437608925103,13.0,3080.06,0.0,0.0,0.0,0.0,0.0,0.0,404.59293481416603
272,66,1225.08,18.561818181818182,14.885,0.7780781558042481,0.27002318215953247,0.26289711692297646,0.15385117706598753,0.022667907401965587,0.07778267541711562,0.0157948868645313,0.08614131322036113,0.005469030593920398,0.0627224344532602,0.042650275900349366,0.01291156074075861,22,3.0,0.7603176935383813,71.0,14968.0,23.0,23.0,21.0,4.0,0.0,70.0,1598.08,17080.57,742.6334782608695,23,1.17,17080.64,17791.16,230,325.51353050513825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1372.2668136035832
273,451,16044.52,35.575432372505546,24.1,1.0302112557574359,0.26800053850161926,0.21038585136856697,0.11718331243315476,0.06953963097680704,0.07101801736667723,0.09288467339627487,0.0446675874379539,0.043459698389231964,0.03657572803673778,0.0462849620929763,0.0022989295863604653,24,18.791666666666668,0.3618643624115897,48.0,3936.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,33414.24,1452.7930434782609,23,355.46,33414.27,34451.07,545,4560.277004037065,0.0,0.0,0.0,0.0,0.0,14470.63,0.0,0.0,674.1414308413715
274,80,2449.13,30.614125,24.69,0.751330281456697,0.3253890156912863,0.33047653656604586,0.07847684688032076,0.019982606068277304,0.05462756162392359,0.04107581059396602,0.0456978600564282,0.015711701706320202,0.05081804559169991,0.0377440152217318,0.0062083763242059,22,3.6363636363636362,0.8917329827326439,54.0,11400.0,10.0,23.0,21.0,0.0,0.0,53.0,1205.6,14791.680000000002,643.1165217391306,23,0.0,14791.72,15408.04,229,286.7473429570297,0.0,0.0,0.0,0.0,0.0,353.31,0.0,2830.2767454391205,-1119.888219027833
275,443,16276.78,36.74216704288939,24.03,1.1925100499291268,0.23565164608724823,0.206182058122061,0.11760987123988897,0.05765698129482613,0.09705482288265861,0.10958494247633747,0.04084345920999117,0.02515300937900494,0.04896975937501152,0.061293449932972005,0.0022544751659143714,24,18.458333333333332,0.3813813297224635,48.0,3936.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,54460.09,2367.83,23,36615.2,54460.11,20212.74,514,10414.155826957449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1611.841011939904
276,364,13256.4,36.418681318681315,25.11,1.1497810860425635,0.26931368999124955,0.19539165987749316,0.11403095863130262,0.08621496032105248,0.04782746446999185,0.08070366011888597,0.06321852086539331,0.05798406807277994,0.05120620983072327,0.034108807821127914,0.0030215014262051643,24,15.166666666666666,0.45847816903533395,48.0,3936.0,24.0,24.0,0.0,0.0,0.0,12.0,80.52000000000001,16592.15,721.3978260869566,23,10.48,16592.09,17272.95,447,320.93440592995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-321.59287898530306
277,445,16527.09,37.13952808988764,26.89,1.009017304488519,0.26617511007684963,0.26551135136312565,0.10994857533903427,0.040139552698024876,0.06470528084496423,0.08737593853485398,0.0486703950907268,0.027765928545194586,0.051758052990574864,0.03794981451665115,0.004506961671815857,24,18.541666666666668,0.3645082104593126,48.0,3936.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,64168.07,2789.9160869565217,23,1849.0,64167.97,64992.64,539,13532.779355439128,0.0,0.0,0.0,0.0,0.0,0.0,44529.61,0.0,2026.2554347292416
278,452,19044.3,42.13340707964602,25.765,1.3449197194850846,0.23228945143691285,0.20270159575305993,0.113003365836497,0.07675840015122634,0.09546373455574632,0.07824703454576959,0.028602258943620923,0.08059419353822403,0.08299123622291182,0.009348729016031043,0.0012564287609971858,24,18.833333333333332,0.33992270653161316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51180.47,2225.2378260869564,23,1476.0,51180.39,51836.91,498,10169.148384290314,0.0,0.0,0.0,0.0,0.0,32792.5,0.0,0.0,1570.3063521292588
279,448,16514.69,36.86314732142857,24.415,1.1130459836136855,0.2967049336075942,0.2237613906164754,0.12347612943385557,0.059955712156873675,0.0671868500105058,0.0921234367705358,0.04081336071097914,0.012554277434211602,0.04331295349776472,0.04011095576120412,0.003491322520428053,24,18.666666666666668,0.33726458080654254,72.0,8688.0,24.0,24.0,0.0,0.0,24.0,0.0,0.0,56863.200000000004,2472.313043478261,23,1010.1,56863.26,58222.46,566,10296.582899904915,0.0,0.0,0.0,0.0,0.0,0.0,33019.71,0.0,1415.22229336649
280,436,14944.46,34.27628440366972,23.505,1.1573356196828473,0.24826122857567287,0.2195542696089387,0.10128167896330814,0.049803739981237195,0.1042513412997191,0.046786568400597944,0.056367376271876005,0.06426194054519199,0.032854984388863834,0.07657687196459424,0.0039052357046098773,24,18.166666666666668,0.31949297599244136,48.0,3936.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,40586.88,1764.646956521739,23,23397.59,40586.9,18880.42,507,6689.743463156932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.7806257774188
281,429,16543.2,38.562237762237764,26.33,0.9850801878928086,0.2705377436046231,0.19866168576817064,0.1134538662411142,0.09620750519851058,0.05736012379708884,0.08369904250689107,0.05818946757580155,0.020874437835485277,0.06808356303496302,0.0329325644373519,0.005503188154088456,24,17.875,0.35585557812273316,24.0,2976.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,47711.200000000004,2074.4,23,1228.18,47711.18,48557.4,499,8699.743854585337,0.0,0.0,0.0,0.0,0.0,29038.26,0.0,0.0,1276.3689720628622
282,423,15120.23,35.745224586288415,25.9,1.094701840005301,0.323655129584669,0.19955847232482574,0.12665614213540402,0.07806032051099752,0.07715028144413147,0.050716821106557244,0.03787905342709734,0.025145120146981892,0.06301755991807004,0.018161099401265722,0.002939392317380607,24,17.625,0.3994879707517677,48.0,3936.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,102903.83,4474.079565217391,23,88135.18,102903.76,19056.23,494,25832.61619511647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575.936553659305
283,421,14282.32,33.92475059382423,26.41,0.841665694061622,0.26696223022590165,0.2085347478560906,0.11857317298590143,0.05700124349545452,0.0942921038038638,0.05789885676836815,0.0629575587159509,0.017228993608881468,0.06792873986859277,0.04862235267099463,0.0009685210525961496,24,17.541666666666668,0.37589971377199227,24.0,2976.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,55560.0,2415.6521739130435,23,1588.6,55559.99,56286.39,491,12071.698533644418,0.0,0.0,0.0,0.0,0.0,0.0,39027.97,0.0,1612.5296163266964
284,422,15290.89,36.234336492890996,23.369999999999997,1.1795538504622978,0.22579065051151373,0.19420190714863556,0.11858956542097944,0.10178609616575622,0.04637009356551515,0.07688303296930395,0.041114022793964256,0.10784787543432724,0.045427048392866605,0.0419897075971379,0.0026713794260400103,24,17.583333333333332,0.3530651257055672,24.0,2976.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,18618.0,809.4782608695652,23,1126.9,18618.05,18266.9,469,638.263751140221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.92812170457762
285,431,15932.25,36.96577726218097,24.61,1.6161020852959922,0.2667551664077578,0.22220715843650457,0.11054935743539046,0.08864661300193004,0.09527342340221877,0.04310878877747964,0.057452023411633635,0.06198998885907514,0.0197869101978691,0.03423057007014075,0.0017765524713003744,24,17.958333333333332,0.3005551632694692,24.0,960.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,18912.239999999998,822.271304347826,23,2807.9,18912.25,16892.36,478,1036.6463257578841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.089644267974904
286,453,17797.0,39.28697571743929,25.62,1.2160070147172055,0.22583131988537394,0.17160588863291568,0.11359554981176603,0.11117154576614036,0.12451986289824127,0.07736079114457492,0.04907849637579367,0.05987863122998258,0.04028825082879137,0.026669663426420184,0.0042578749939760074,24,18.875,0.29473843906276337,24.0,2976.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,42452.159999999996,1845.7460869565216,23,23447.96,42452.13,20773.0,500,7027.722470849685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.158561390681
287,345,12862.17,37.281652173913045,24.49,1.2258961084333497,0.23494013840588332,0.21611361068933158,0.10762491865680518,0.09379676990741063,0.04883701583791848,0.10848869203252638,0.04010054290994443,0.04254958533435649,0.050126067374323305,0.05742265885150018,0.0033854440116867224,24,14.375,0.5144427417768541,70.0,14332.0,23.0,23.0,24.0,0.0,0.0,14.0,89.32000000000001,32569.93,1416.0839130434783,23,5.5,32570.01,33921.59,472,2294.0097385205027,0.0,0.0,0.0,0.0,0.0,0.0,6637.98,0.0,89.38370224611731
288,431,16389.03,38.02559164733179,26.27,1.3098299930067794,0.23355195517977576,0.1978366016780737,0.09647123716290715,0.04793389236580811,0.08270044047756336,0.1461898599245959,0.05337472687523301,0.018584382358199356,0.05970945199319302,0.0636474519846507,0.003462225676480135,24,17.958333333333332,0.39306475123909107,96.0,26232.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,76716.95999999999,3335.5199999999995,23,1726.67,76716.92,78186.8,573,10704.246131375317,0.0,0.0,0.0,0.0,0.0,0.0,35565.82,0.0,1745.038512555327
289,361,11969.47,33.15642659279778,23.96,0.9204475569187442,0.24116439575018775,0.28567931579259565,0.12872499784869337,0.041518129039965844,0.05487628107176007,0.05097468810231363,0.06335117595014648,0.024551630105593646,0.07849720998507034,0.030662176353673132,0.002683551927298522,24,15.041666666666666,0.51931204973988,24.0,10560.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,25062.640000000003,1089.68,23,8.24,25062.75,26144.2,431,1141.3008569000235,2.0,261.26,0.0,0.0,0.0,3353.45,0.0,1467.9959647179005,9.444972780328271
290,457,18750.42,41.02936542669584,23.28,1.7266885274253327,0.2883140750980511,0.12970429462380043,0.07080161404384541,0.1965145314078298,0.07670761508275548,0.09533759777114324,0.03605519236369105,0.03725943205538862,0.03799114899826243,0.031314498555232356,0.0025855029072455737,24,19.041666666666668,0.37222099558303234,72.0,8688.0,24.0,24.0,0.0,0.0,24.0,0.0,0.0,60175.909999999996,2616.343913043478,23,35244.63,60175.84,27438.54,552,9933.900492865352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1701.9765497983308
291,232,6994.71,30.149612068965517,22.625,0.8616377287269334,0.26651855473636504,0.21662656493264193,0.11036769215592926,0.05306581688161481,0.07578870317711527,0.08279828613337792,0.04895985680607201,0.057407669510244154,0.06008826670440946,0.028378588962230025,0.006781514432123825,24,9.666666666666666,0.638156549735443,69.0,18653.0,23.0,0.0,0.0,23.0,23.0,58.0,1620.74,26181.600000000002,1138.3304347826088,23,4.06,26181.59,27268.44,382,448.4893033051245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-950.8902916758511
292,446,14913.49,33.43831838565023,24.48,0.9005802219430626,0.33292475470195104,0.1925015539622181,0.1053549504509005,0.0817159497877425,0.06687770602320449,0.03484496251380462,0.08032861523359053,0.008587527131476267,0.06806723308896845,0.028796747106143498,0.0018852115268195302,24,18.583333333333332,0.3238343271762679,47.0,5514.0,0.0,24.0,0.0,0.0,23.0,9.0,196.02,23216.87,1009.4291304347826,23,26.82,23216.81,24157.36,544,1064.189519135038,0.0,0.0,0.0,0.0,0.0,3533.69,0.0,0.0,258.90697966384573
293,231,6849.39,29.651038961038964,19.05,1.1880387816655185,0.28669706353412494,0.23337844683979156,0.13907077856568248,0.11412987141920668,0.041955561006162594,0.048144433299899696,0.05466472196794167,0.03922393089019606,0.024800748679809442,0.017934443797184858,0.006106401079303048,24,9.625,0.7110939806318519,46.0,12972.0,23.0,0.0,23.0,0.0,0.0,28.0,660.0,23180.63,1007.8534782608696,23,4.8,23180.54,24141.59,345,1272.6870769193422,0.0,0.0,0.0,0.0,0.0,3660.12,0.0,0.0,-203.24430681124295
294,246,7321.88,29.763739837398376,21.12,1.064568665939762,0.29243445672422924,0.18220183887198366,0.13234715674116482,0.0836151370959371,0.1022592558195436,0.017823291285844617,0.04820483263861193,0.03916480466765366,0.07977322764098836,0.02217599851404284,0.002146023737863323,24,10.25,0.6691464487262834,23.0,920.0,0.0,23.0,0.0,0.0,0.0,19.0,83.60000000000001,11658.93,506.91,23,2.92,11658.87,12162.85,330,1218.8486364543553,0.0,0.0,0.0,0.0,0.0,3837.42,0.0,0.0,8.237289901273073
295,287,10148.41,35.360313588850175,24.92,0.9260451560484202,0.26898696446044257,0.196277052267301,0.1079883449722666,0.02424222119524142,0.09476755472039462,0.12787323334394254,0.06904037184150029,0.016186772115040684,0.07062091500047792,0.024016570083392377,0.00722818726498442,24,11.958333333333334,0.5554594266491006,46.0,3772.0,23.0,23.0,0.0,0.0,0.0,25.0,220.88000000000002,14915.73,648.51,23,6.51,14915.79,15557.8,397,417.7632842244147,0.0,0.0,0.0,0.0,0.0,1416.45,0.0,0.0,-108.49717926112044
296,438,17473.61,39.89408675799087,26.485,1.5619542803506898,0.22425131383841118,0.2045330072034342,0.08940453632649464,0.18297993374008004,0.08365014441778201,0.05591803868805587,0.042012497703680006,0.013323520440252472,0.05842467583973775,0.04550233180207181,0.004001372132276471,24,18.25,0.32451966136362204,48.0,14712.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,57751.19,2510.921304347826,23,27971.85,57751.13,32185.58,509,8207.850047497113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0071390044213
297,362,12620.08,34.86209944751381,22.725,1.1467148094455804,0.2835330679361779,0.22374660065546334,0.12120366907341315,0.06742112569809383,0.06842032697098592,0.06697184169989415,0.05364704502665593,0.02428431515489601,0.05060269031575077,0.04016931746866898,0.003225008861177381,24,15.083333333333334,0.46346695108113417,46.0,7406.0,23.0,0.0,0.0,0.0,23.0,29.0,574.64,22331.39,970.93,23,4.85,22331.47,23297.55,478,798.3482756155869,0.0,0.0,0.0,0.0,0.0,0.0,2696.85,0.0,-252.38655174900794
298,467,17015.77,36.43633832976445,25.42,1.100372998914486,0.2672661889529536,0.2422658510311317,0.10939322757653636,0.06772834846733354,0.07764209318767239,0.045206299803065036,0.0736399234357305,0.034148910099278486,0.021714562432378903,0.060994595013919434,0.004450503240461923,24,19.458333333333332,0.369058820141551,24.0,2976.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,38224.310000000005,1661.9265217391307,23,19825.16,38224.22,19991.74,514,5677.2103322507855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.2058965410966
299,245,8580.27,35.021510204081636,24.0,1.0894884821801494,0.2559534839812733,0.2032733235667409,0.08005225942773363,0.06783935703655013,0.13926951016692948,0.06588953494470454,0.06087221031506001,0.032790343427421285,0.0789450681621907,0.015114908971396003,0.006273949120783162,24,10.208333333333334,0.60407539622879,26.0,2240.0,0.0,23.0,3.0,0.0,0.0,22.0,140.8,10507.78,456.86,23,3.74,10507.89,10961.01,316,158.89834161989205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-410.40535712446734
300,332,10797.61,32.52292168674699,24.6,0.9648744309207178,0.25596127291132015,0.25934072447513845,0.131554112437845,0.07014978314645554,0.07849144393990891,0.041333220962787125,0.0637270655265378,0.03868911731392409,0.03937908481599168,0.021374174470091063,0.0056126426494114146,24,13.833333333333334,0.4885451502693651,48.0,3936.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,24938.639999999996,1084.2886956521738,23,1.54,25541.14,25539.61,444,3006.0401358054974,7.0,443.38,0.0,11.0,602.46,0.0,10362.64,3619.3206168988922,-24.13
301,453,16688.3,36.83951434878587,26.08,1.2210190163770998,0.27414835543464583,0.21523642312278662,0.11011966467525153,0.09779725915761342,0.07407405188065891,0.04563916036983995,0.05192200523720211,0.03878345907012698,0.052294721451555885,0.039984899600318785,0.0022389820982344766,24,18.875,0.41102628787833395,72.0,25272.0,24.0,0.0,24.0,24.0,0.0,0.0,0.0,66643.67,2897.5508695652175,23,1255.5,66643.62,68164.94,594,7801.203459260219,23.0,627.67,0.0,0.0,0.0,0.0,25577.05,5457.144152276496,1229.4974631371215
302,445,17999.64,40.448629213483144,26.03,1.729556548507878,0.20258738508103497,0.19820563077928227,0.1118072361447229,0.12713420935085368,0.05993842099064203,0.09074070370296294,0.03806631688189319,0.08703396290148024,0.05536110722214445,0.029125026944983347,0.0036109873136170867,24,18.541666666666668,0.36496118811265116,48.0,5712.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,40722.0,1770.5217391304348,23,18707.15,40721.98,23711.58,516,5480.206131995024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.6692586003842
303,434,15464.61,35.63274193548387,22.905,1.030738533314326,0.2426229953422686,0.16637923620446943,0.12387573951105138,0.10694547098180945,0.06576628831894242,0.08523913632480871,0.046901279760692326,0.030807760428488012,0.07756742653063996,0.0538946665968298,0.002738359311659555,24,18.083333333333332,0.34324434951802857,24.0,2976.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,46523.05,2022.7413043478261,23,30021.08,46523.15,18440.54,481,9001.017981399194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.6446450556455
304,447,16103.22,36.02510067114094,25.53,0.9257851938708224,0.3028835226743471,0.1869483246207901,0.1425578238389589,0.07093363935908471,0.06823045328822434,0.04765196029117158,0.059254608705588074,0.0245925970085486,0.06580981940257911,0.031137250810707427,0.00446259041328112,24,18.625,0.3541962414970422,24.0,960.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,37808.15,1643.8326086956522,23,695.65,37808.05,38687.74,517,6617.010744866334,0.0,0.0,0.0,0.0,0.0,21624.56,0.0,0.0,988.8454911363883
305,307,10724.630000000001,34.93364820846906,23.84,1.3131215934254927,0.2618244172526232,0.2332518697614743,0.11760871936840712,0.08678434594013967,0.11249805354590323,0.052609740382651905,0.04955975171171407,0.02384790897215102,0.05124559075697717,0.01076960230795841,0.0010456339021381877,24,12.791666666666666,0.587859907521285,24.0,960.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,111535.28,4849.36,23,35.89,111990.14,111954.25,392,28350.87400533867,0.0,0.0,0.0,15.0,454.93,100269.65,0.0,6041.677310968727,-23.84
306,109,2966.35,27.214220183486237,18.49,1.3852152776567583,0.2673521330928582,0.21705462942673656,0.08657440962799401,0.18268916345003122,0.0542653429298633,0.03481719958872015,0.07485967603283497,0.017334434574477052,0.015571325029076138,0.04948168624740843,0.0051244968242277755,24,4.541666666666667,0.8419269472584152,46.0,11040.0,0.0,23.0,23.0,0.0,0.0,42.0,1064.8,14468.390000000001,629.0604347826087,23,0.03,14468.31,15071.12,220,245.2252827637619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-585.2438685439247
307,446,15367.53,34.45634529147982,23.335,1.0749812519485202,0.2878068238682469,0.20262852911300647,0.08735951711172843,0.08838765891460762,0.10624739304234318,0.053075543044327884,0.053653384766452386,0.021062591060502244,0.04144257405061191,0.05833598502817304,0.001492002375551249,24,18.583333333333332,0.37188214371470235,48.0,11520.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,70624.08,3070.6121739130435,23,1813.46,70624.09,71753.3,540,13530.377319339377,0.0,0.0,0.0,0.0,0.0,44865.86,0.0,0.0,1691.6305872648454
308,356,11985.51,33.667162921348314,25.020000000000003,1.143043540864388,0.3061563504598469,0.1783854003709479,0.13845718705336693,0.046009723407681447,0.06724953714944128,0.07440150648574821,0.05617700039464319,0.08084595482378305,0.03788324401715071,0.014434095837390316,0.00486360264373098,24,14.833333333333334,0.4989341296281927,69.0,15019.0,23.0,23.0,0.0,23.0,0.0,12.0,210.21,28529.04,1240.393043478261,23,9.07,28529.06,29708.71,474,1012.132776016491,0.0,0.0,0.0,0.0,0.0,2494.0,0.0,0.0,-30.909091029588353
309,419,15106.19,36.05295942720764,24.92,1.0570731434861087,0.26161858152187945,0.23111519185181706,0.10302531611213682,0.05816489796566838,0.05606112461183131,0.0671400267042848,0.07247558782194584,0.04564751270836657,0.05175494284131208,0.05299681786075775,0.0030025092816305943,24,17.458333333333332,0.36381245039285215,48.0,3936.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,37510.55,1630.8934782608696,23,913.7,37510.45,38159.68,513,6019.92976933467,0.0,0.0,0.0,0.0,0.0,0.0,19117.54,0.0,682.265240856746
310,233,8186.65,35.135836909871244,24.22,0.9448905460627983,0.2561414009393342,0.1987271961058553,0.10929378927888697,0.11764274764403022,0.07740773087893095,0.08567607018743931,0.06145004366865568,0.0031881172396523608,0.023313565377779677,0.06715933867943542,0.003952111718571905,24,9.708333333333334,0.6750587847287963,72.0,14496.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,21313.44,926.671304347826,23,0.0,24014.27,24014.27,375,552.1421318854455,0.0,0.0,0.0,39.0,2700.8,1331.57,0.0,7018.11791977078,-18.67
311,426,14411.35,33.829460093896714,22.89,1.04455522108722,0.2758804692135019,0.2448930877398717,0.13280157653516153,0.0699254407116613,0.08049072432492446,0.09533111054828312,0.05744430605043942,0.008513428651722428,0.015714003198867562,0.019005853025566656,0.004341977050331902,24,17.75,0.34609526519028405,48.0,3936.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,78923.53,3431.4578260869566,23,63864.68,78923.62,18347.42,497,18472.25738290978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2802.5340024718575
312,429,15468.92,36.05808857808858,25.18,1.080170571259512,0.27996718581517005,0.23091592690375282,0.11793842104038292,0.0354213480966997,0.05570201410311773,0.06077153414718028,0.027537151914936532,0.0936096379062016,0.045433682506600334,0.05270309756595806,0.005362539662391974,24,17.875,0.3000668437098388,48.0,3936.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,30543.350000000002,1327.9717391304348,23,682.84,30543.25,31133.05,523,3537.831470882502,0.0,0.0,0.0,0.0,0.0,11728.2,0.0,0.0,817.145453025691
313,174,4602.71,26.45235632183908,20.295,0.8918998991586499,0.3191380730048167,0.26003593535113007,0.10516630419904795,0.08269041499464447,0.08775047743611915,0.010793641137503775,0.054111599470746584,0.02836807011521473,0.028337653252105827,0.023607831038670694,0.005083193473958469,24,7.25,0.7845638764988452,69.0,13892.0,23.0,23.0,23.0,0.0,0.0,57.0,1016.84,18731.28,814.4034782608695,23,0.33,18731.34,19511.48,323,309.62975990681014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-740.6675471088529
314,446,17860.23,40.04535874439462,24.585,1.745286461156896,0.21931520478739636,0.20157635148035608,0.08447315628074219,0.08912259248621099,0.11678517017977932,0.11076957015671132,0.033014692419974435,0.07096045235699654,0.046784951817529785,0.02719785803430303,0.0019976746869678763,24,18.583333333333332,0.324219228979694,48.0,11520.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,112990.49,4912.63,23,3737.36,112990.51,114165.77,553,23515.19037083274,13.0,6879.08,0.0,0.0,0.0,0.0,77906.53,0.0,3215.950737260987
